Loc.Code,Loc.Naam,Loc.Omschrijving,Loc.EPSG,Loc.Lat,Loc.Lon,Meta.Parameter_Wat_Omschrijving,Meta.Compartiment.Code,Meta.Compartiment.Oms,Meta.Grootheid.Code,Meta.Grootheid.Oms,Meta.Parameter.Code,Meta.Parameter.Oms,Meta.Eenheid,Meta.Hoedanigheid,Meta.Typering,Meta.WaardeBewerkingsMethode,Meta.BioTaxon,Meta.Orgaan,Meta.Groepering.Code,Meta.Groepering.Oms,Meta.ProcesType,
terschelling.20kmuitdekust,"Terschelling, 20 km uit de kust","Terschelling, 20 km uit de kust",ETRS89,53.536359,5.02044,(massa)Concentratie cadmium in Oppervlaktewater opgeloste fractie (bijv. na filtratie) in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cd,cadmium,microgram per liter,opgeloste fractie (bijv. na filtratie),NVT,NVT,NVT,NVT,,,meting,
terschelling.20kmuitdekust,"Terschelling, 20 km uit de kust","Terschelling, 20 km uit de kust",ETRS89,53.536359,5.02044,(massa)Concentratie chloride in Oppervlaktewater in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cl,chloride,milligram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.20kmuitdekust,"Terschelling, 20 km uit de kust","Terschelling, 20 km uit de kust",ETRS89,53.536359,5.02044,(massa)Concentratie fosfaat in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PO4,fosfaat,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
terschelling.20kmuitdekust,"Terschelling, 20 km uit de kust","Terschelling, 20 km uit de kust",ETRS89,53.536359,5.02044,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor,NVT,NVT,NVT,NVT,,,meting,
terschelling.20kmuitdekust,"Terschelling, 20 km uit de kust","Terschelling, 20 km uit de kust",ETRS89,53.536359,5.02044,Geleidendheid in Oppervlaktewater in mS/m,OW,Oppervlaktewater,GELDHD,Geleidendheid,NVT,NVT,millisiemens per meter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.20kmuitdekust,"Terschelling, 20 km uit de kust","Terschelling, 20 km uit de kust",ETRS89,53.536359,5.02044,Temperatuur in Oppervlaktewater in oC,OW,Oppervlaktewater,T,Temperatuur,NVT,NVT,graad Celsius,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,Windrichting in Lucht t.o.v. ware Noorden in graad,LT,Lucht,WINDRTG,Windrichting,NVT,NVT,graad,t.o.v. ware Noorden,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,Windsnelheid in Lucht in m/s,LT,Lucht,WINDSHD,Windsnelheid,NVT,NVT,meter per seconde,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie cadmium in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cd,cadmium,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie chloride in Oppervlaktewater in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cl,chloride,milligram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie fosfaat in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PO4,fosfaat,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie fosfor totaal in Oppervlaktewater particulair gebonden in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,particulair gebonden,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluor-1-octaansulfonaat (lineair) in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,L_PFOS,perfluor-1-octaansulfonaat (lineair),microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluorbutaansulfonzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,L_PFBS,perfluorbutaansulfonzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluorbutaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFBA,perfluorbutaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluordecaansulfonzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,L_PFDS,perfluordecaansulfonzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluordecaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFDA,perfluordecaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluorheptaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFHpA,perfluorheptaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluorhexaansulfonzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,L_PFHxS,perfluorhexaansulfonzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluorhexaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFHxA,perfluorhexaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluornonaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFNA,perfluornonaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluoroctaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFOA,perfluoroctaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluorpentaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFPA,perfluorpentaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluortetradecaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFTeDA,perfluortetradecaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluortridecaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFTDA,perfluortridecaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,(massa)Concentratie perfluorundecaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFUdA,perfluorundecaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,Geleidendheid in Oppervlaktewater in mS/m,OW,Oppervlaktewater,GELDHD,Geleidendheid,NVT,NVT,millisiemens per meter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.235kmuitdekust,"Terschelling, 235 km uit de kust","Terschelling, 235 km uit de kust",ETRS89,55.171526,3.156081,Temperatuur in Oppervlaktewater in oC,OW,Oppervlaktewater,T,Temperatuur,NVT,NVT,graad Celsius,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.30kmuitdekust,"Terschelling, 30 km uit de kust","Terschelling, 30 km uit de kust",ETRS89,53.612733,4.939633,(massa)Concentratie chloride in Oppervlaktewater in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cl,chloride,milligram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.30kmuitdekust,"Terschelling, 30 km uit de kust","Terschelling, 30 km uit de kust",ETRS89,53.612733,4.939633,(massa)Concentratie fosfaat in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PO4,fosfaat,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
terschelling.30kmuitdekust,"Terschelling, 30 km uit de kust","Terschelling, 30 km uit de kust",ETRS89,53.612733,4.939633,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor,NVT,NVT,NVT,NVT,,,meting,
terschelling.30kmuitdekust,"Terschelling, 30 km uit de kust","Terschelling, 30 km uit de kust",ETRS89,53.612733,4.939633,Temperatuur in Oppervlaktewater in oC,OW,Oppervlaktewater,T,Temperatuur,NVT,NVT,graad Celsius,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.4kmuitdekust,"Terschelling, 4 km uit de kust","Terschelling, 4 km uit de kust",ETRS89,53.414543,5.149245,Windrichting in Lucht t.o.v. ware Noorden in graad,LT,Lucht,WINDRTG,Windrichting,NVT,NVT,graad,t.o.v. ware Noorden,NVT,NVT,NVT,NVT,,,meting,
terschelling.4kmuitdekust,"Terschelling, 4 km uit de kust","Terschelling, 4 km uit de kust",ETRS89,53.414543,5.149245,Windsnelheid in Lucht in m/s,LT,Lucht,WINDSHD,Windsnelheid,NVT,NVT,meter per seconde,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.4kmuitdekust,"Terschelling, 4 km uit de kust","Terschelling, 4 km uit de kust",ETRS89,53.414543,5.149245,(massa)Concentratie chloride in Oppervlaktewater in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cl,chloride,milligram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.4kmuitdekust,"Terschelling, 4 km uit de kust","Terschelling, 4 km uit de kust",ETRS89,53.414543,5.149245,(massa)Concentratie fosfaat in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PO4,fosfaat,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
terschelling.4kmuitdekust,"Terschelling, 4 km uit de kust","Terschelling, 4 km uit de kust",ETRS89,53.414543,5.149245,(massa)Concentratie fosfor totaal in Oppervlaktewater particulair gebonden in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,particulair gebonden,NVT,NVT,NVT,NVT,,,meting,
terschelling.4kmuitdekust,"Terschelling, 4 km uit de kust","Terschelling, 4 km uit de kust",ETRS89,53.414543,5.149245,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
terschelling.4kmuitdekust,"Terschelling, 4 km uit de kust","Terschelling, 4 km uit de kust",ETRS89,53.414543,5.149245,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor,NVT,NVT,NVT,NVT,,,meting,
terschelling.4kmuitdekust,"Terschelling, 4 km uit de kust","Terschelling, 4 km uit de kust",ETRS89,53.414543,5.149245,Geleidendheid in Oppervlaktewater in mS/m,OW,Oppervlaktewater,GELDHD,Geleidendheid,NVT,NVT,millisiemens per meter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.4kmuitdekust,"Terschelling, 4 km uit de kust","Terschelling, 4 km uit de kust",ETRS89,53.414543,5.149245,Temperatuur in Oppervlaktewater in oC,OW,Oppervlaktewater,T,Temperatuur,NVT,NVT,graad Celsius,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,Windrichting in Lucht t.o.v. ware Noorden in graad,LT,Lucht,WINDRTG,Windrichting,NVT,NVT,graad,t.o.v. ware Noorden,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,Windsnelheid in Lucht in m/s,LT,Lucht,WINDSHD,Windsnelheid,NVT,NVT,meter per seconde,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie chloride in Oppervlaktewater in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cl,chloride,milligram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie fosfaat in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PO4,fosfaat,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie fosfor totaal in Oppervlaktewater particulair gebonden in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,particulair gebonden,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluor-1-octaansulfonaat (lineair) in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,L_PFOS,perfluor-1-octaansulfonaat (lineair),microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluorbutaansulfonzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,L_PFBS,perfluorbutaansulfonzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluorbutaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFBA,perfluorbutaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluordecaansulfonzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,L_PFDS,perfluordecaansulfonzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluordecaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFDA,perfluordecaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluorheptaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFHpA,perfluorheptaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluorhexaansulfonzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,L_PFHxS,perfluorhexaansulfonzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluorhexaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFHxA,perfluorhexaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluornonaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFNA,perfluornonaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluoroctaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFOA,perfluoroctaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluorpentaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFPA,perfluorpentaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluortetradecaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFTeDA,perfluortetradecaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluortridecaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFTDA,perfluortridecaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,(massa)Concentratie perfluorundecaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFUdA,perfluorundecaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,Geleidendheid in Oppervlaktewater in mS/m,OW,Oppervlaktewater,GELDHD,Geleidendheid,NVT,NVT,millisiemens per meter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.50kmuitdekust,"Terschelling, 50 km uit de kust","Terschelling, 50 km uit de kust",ETRS89,53.766773,4.765613,Temperatuur in Oppervlaktewater in oC,OW,Oppervlaktewater,T,Temperatuur,NVT,NVT,graad Celsius,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.70kmuitdekust,"Terschelling, 70 km uit de kust","Terschelling, 70 km uit de kust",ETRS89,53.921038,4.608012,(massa)Concentratie chloride in Oppervlaktewater in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cl,chloride,milligram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
terschelling.70kmuitdekust,"Terschelling, 70 km uit de kust","Terschelling, 70 km uit de kust",ETRS89,53.921038,4.608012,(massa)Concentratie fosfaat in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PO4,fosfaat,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
